@RELATION svmTutorialGenre0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {BG-Noise,High-Volume,Low-Volume,Normal-Volume}

@DATA
0.175465,0.016677,2.688917,0.265237,0.191156,1.332236,0.013647,0.293232,-28.805714,0.990718,-0.097525,-0.720938,-0.033591,-0.319355,-0.270301,-0.137201,-0.066193,-0.142220,-0.058195,-0.049628,0.089133,0.011038,0.008212,0.019791,0.016167,0.015447,0.013475,0.021051,0.003196,0.006947,0.008668,0.009637,0.007797,0.018859,0.103807,0.023887,0.589696,0.091728,0.040218,0.622546,0.011005,0.171128,4.669353,1.170417,0.958683,0.764142,0.454319,0.496824,0.430297,0.454359,0.483900,0.449605,0.469958,0.408411,0.332596,0.018585,0.015104,0.029415,0.027586,0.025733,0.020039,0.036617,0.005476,0.010667,0.013633,0.013390,0.014059,0.014492,150.000000,0.092990,Normal-Volume
0.190209,0.012600,2.801898,0.279108,0.198560,1.319227,0.014274,0.298133,-29.874537,1.025175,-0.021580,-0.641826,-0.070755,-0.298765,-0.315214,-0.129571,-0.093472,-0.156404,-0.046831,-0.072921,0.135113,0.008820,0.005824,0.019761,0.019392,0.016303,0.013609,0.023777,0.002398,0.006128,0.008321,0.009272,0.008470,0.019439,0.118741,0.019409,0.582854,0.105699,0.040861,0.599214,0.012360,0.165293,4.416534,1.144187,0.893671,0.731860,0.435385,0.507149,0.421835,0.452690,0.451733,0.481698,0.461165,0.400481,0.341698,0.014539,0.011734,0.027185,0.033250,0.028015,0.018751,0.034198,0.005024,0.009641,0.012533,0.012596,0.016655,0.014786,240.000000,0.091928,Normal-Volume
0.183126,0.006556,2.829491,0.275350,0.219388,1.202922,0.013105,0.268172,-31.150304,1.437712,0.226510,-0.277565,-0.100200,-0.083040,-0.106314,-0.112906,-0.122670,-0.128239,-0.100819,-0.156921,-0.137886,0.018312,0.007557,0.043621,0.018103,0.012745,0.012846,0.041819,0.004497,0.008159,0.006695,0.009984,0.005872,0.027468,0.139277,0.010045,0.534341,0.119540,0.042762,0.761212,0.011140,0.224328,4.693506,0.972737,0.863727,0.613665,0.399187,0.379562,0.333881,0.329251,0.320121,0.341814,0.390066,0.381931,0.379192,0.028569,0.012545,0.046875,0.029071,0.019719,0.022070,0.050453,0.008837,0.014522,0.010666,0.013853,0.010792,0.017654,150.000000,0.095094,Normal-Volume
0.181258,0.007705,2.808003,0.281106,0.227381,1.221941,0.012762,0.262146,-31.645157,1.456331,0.221199,-0.256798,-0.077155,-0.063996,-0.124678,-0.102120,-0.118880,-0.112262,-0.100380,-0.102450,-0.080044,0.014922,0.006455,0.044191,0.014968,0.013892,0.016550,0.052025,0.003573,0.008469,0.007380,0.012773,0.005928,0.029270,0.132355,0.011917,0.565645,0.115563,0.044327,0.730823,0.011018,0.215892,5.124225,0.899946,0.798254,0.618636,0.382146,0.404705,0.345634,0.342928,0.326715,0.329334,0.368029,0.361868,0.365778,0.022521,0.011020,0.045518,0.024065,0.021756,0.028342,0.059163,0.007195,0.016686,0.011130,0.017811,0.010170,0.017689,240.000000,0.102771,Normal-Volume
0.190885,0.008426,2.779654,0.281862,0.222990,1.218913,0.014183,0.272311,-31.230705,1.454628,0.261024,-0.309876,-0.104944,-0.080702,-0.143836,-0.137882,-0.139110,-0.123803,-0.069315,-0.086606,-0.081249,0.015567,0.005789,0.040521,0.017366,0.015556,0.015865,0.040943,0.003995,0.008312,0.008767,0.011318,0.005427,0.027409,0.143393,0.013604,0.591464,0.123786,0.041734,0.771005,0.012638,0.233165,4.863863,0.946603,0.852021,0.632115,0.392310,0.390174,0.361425,0.335681,0.327029,0.354189,0.397573,0.387565,0.367617,0.026735,0.009938,0.046853,0.030255,0.025486,0.026234,0.050274,0.008414,0.015117,0.015045,0.015114,0.010561,0.018063,150.000000,0.091311,Normal-Volume
0.178860,0.007516,2.785901,0.272519,0.221155,1.189044,0.014697,0.262095,-31.052988,1.547859,0.160054,-0.246449,-0.132109,-0.088077,-0.087558,-0.096610,-0.144962,-0.123764,-0.135141,-0.126549,-0.097632,0.016054,0.006876,0.042404,0.018327,0.017422,0.014726,0.044353,0.003160,0.007876,0.007292,0.012205,0.005754,0.028560,0.137235,0.011886,0.600011,0.124190,0.046374,0.759487,0.013192,0.226056,4.892097,0.919184,0.864515,0.611860,0.389182,0.399048,0.340580,0.327968,0.332136,0.349870,0.381241,0.374933,0.380226,0.026292,0.011715,0.045773,0.029886,0.028690,0.024386,0.055461,0.005949,0.014415,0.011567,0.017341,0.010167,0.018246,200.000000,0.106053,Normal-Volume
0.165019,0.007167,2.789133,0.263330,0.219703,1.125017,0.014692,0.250260,-30.827369,1.584426,0.327235,-0.308900,-0.101783,-0.129366,-0.126865,-0.123460,-0.134172,-0.152977,-0.117807,-0.117432,-0.107914,0.019295,0.006047,0.040911,0.019990,0.016773,0.017542,0.042498,0.003902,0.008074,0.007624,0.013761,0.006658,0.029261,0.129857,0.011107,0.606568,0.116911,0.043999,0.755913,0.013156,0.218032,4.870869,0.979403,0.841079,0.636611,0.382173,0.397805,0.349076,0.319404,0.328214,0.341698,0.380217,0.375947,0.381725,0.029497,0.010175,0.044481,0.031325,0.026569,0.029944,0.053524,0.008252,0.013908,0.012485,0.019408,0.011963,0.018249,150.000000,0.093640,Normal-Volume
0.183818,0.005730,2.773869,0.279898,0.227551,1.196604,0.014032,0.256369,-32.015824,1.587941,0.301989,-0.227355,-0.057822,-0.091477,-0.112625,-0.089582,-0.136130,-0.124787,-0.080657,-0.103904,-0.072448,0.017515,0.005943,0.043583,0.016908,0.016418,0.015985,0.053231,0.002939,0.007706,0.007175,0.012762,0.006297,0.029873,0.133551,0.008722,0.618192,0.119115,0.043753,0.751091,0.012604,0.226091,4.930130,0.900486,0.792318,0.584612,0.385693,0.374148,0.348282,0.324108,0.319445,0.326798,0.349289,0.370830,0.365401,0.026101,0.010557,0.045828,0.026271,0.025721,0.026018,0.059368,0.005369,0.015411,0.011422,0.016406,0.011327,0.018615,240.000000,0.095890,Normal-Volume
0.174921,0.006100,2.785657,0.271421,0.224760,1.153378,0.015248,0.239752,-31.736657,1.609746,0.243968,-0.224537,-0.085656,-0.059425,-0.123862,-0.094483,-0.106109,-0.119900,-0.096451,-0.147203,-0.099681,0.019232,0.006766,0.043470,0.017280,0.015833,0.013713,0.050575,0.003411,0.006547,0.007503,0.014395,0.006907,0.029354,0.132800,0.008712,0.592533,0.117999,0.042827,0.736791,0.014706,0.215420,4.588128,0.909842,0.810420,0.610179,0.359204,0.382332,0.337723,0.317973,0.295033,0.322541,0.349637,0.365085,0.360178,0.029322,0.012210,0.044732,0.028239,0.025279,0.020593,0.054410,0.006835,0.011316,0.011157,0.020142,0.012580,0.018102,171.428571,0.100305,Normal-Volume
0.174762,0.006238,2.782121,0.266034,0.221005,1.170223,0.014900,0.246726,-31.446666,1.540509,0.182810,-0.229694,-0.104205,-0.061395,-0.122821,-0.106901,-0.153050,-0.169285,-0.139286,-0.124830,-0.079897,0.018058,0.006810,0.043211,0.019372,0.017043,0.016207,0.045196,0.003394,0.007888,0.006617,0.011076,0.005418,0.028747,0.129059,0.009553,0.595335,0.114703,0.045799,0.748897,0.013214,0.219114,5.130982,0.918904,0.884532,0.619641,0.404194,0.377912,0.349749,0.329362,0.309116,0.332667,0.377139,0.398403,0.378584,0.027570,0.011529,0.045670,0.029857,0.026565,0.024559,0.053005,0.006534,0.014550,0.009268,0.014737,0.009443,0.018396,171.428571,0.087423,Normal-Volume
0.176036,0.006357,2.801621,0.272031,0.221855,1.192583,0.013716,0.254253,-31.107774,1.518762,0.212448,-0.231444,-0.070826,-0.031346,-0.078929,-0.138580,-0.130548,-0.163571,-0.106880,-0.159051,-0.103799,0.019414,0.006190,0.043057,0.017016,0.015473,0.014912,0.048142,0.004227,0.007044,0.006369,0.012357,0.006126,0.028512,0.129417,0.009013,0.566667,0.112655,0.042549,0.726208,0.013120,0.215367,4.782200,0.868013,0.828385,0.604027,0.374062,0.356394,0.330506,0.307471,0.329937,0.350669,0.351050,0.364703,0.384488,0.028472,0.010808,0.043360,0.025965,0.024080,0.022822,0.054092,0.008398,0.012912,0.009448,0.016575,0.010364,0.017889,300.000000,0.090642,Normal-Volume
0.170117,0.002790,2.796003,0.258005,0.201538,1.169791,0.014002,0.235695,-31.887481,1.100976,0.021051,-0.350386,-0.107805,-0.088454,-0.241704,-0.046988,-0.104966,-0.087406,-0.033671,-0.119439,-0.037631,0.012241,0.006462,0.031779,0.014673,0.011473,0.014599,0.046391,0.004235,0.007738,0.009459,0.011755,0.006039,0.024857,0.121853,0.003540,0.532743,0.111637,0.048658,0.580692,0.012715,0.183285,4.301427,1.041299,0.781509,0.708413,0.417870,0.421487,0.393074,0.340900,0.335163,0.368344,0.404123,0.379407,0.325805,0.019003,0.010188,0.036880,0.024258,0.017383,0.021068,0.054652,0.008279,0.012694,0.015423,0.016036,0.010295,0.017702,200.000000,0.104910,Normal-Volume
0.171934,0.002651,2.760594,0.258163,0.205010,1.164113,0.012733,0.223896,-32.618597,1.052081,-0.019149,-0.242178,-0.141574,-0.072328,-0.237690,-0.028071,-0.105979,-0.053915,-0.031359,-0.087989,-0.014110,0.011189,0.005470,0.029978,0.013241,0.012900,0.015486,0.050897,0.003707,0.007512,0.009065,0.011851,0.006368,0.024388,0.120348,0.003883,0.566539,0.114212,0.052898,0.571451,0.011057,0.179363,4.775399,1.046877,0.756495,0.723025,0.406680,0.414308,0.408244,0.345678,0.345207,0.359887,0.389188,0.359232,0.326282,0.018230,0.008339,0.034213,0.020813,0.018912,0.021084,0.058820,0.006564,0.012344,0.013469,0.014709,0.011136,0.017426,171.428571,0.096065,Normal-Volume
0.174834,0.003078,2.824987,0.262852,0.212642,1.189577,0.012630,0.220178,-33.184437,1.029392,0.085204,-0.283898,-0.199890,-0.053786,-0.256563,-0.008609,-0.090357,-0.039868,-0.001659,-0.078683,0.028841,0.008993,0.005123,0.033045,0.013012,0.011875,0.015299,0.051798,0.003007,0.007212,0.009655,0.013376,0.006999,0.024802,0.106639,0.004625,0.485233,0.100035,0.052814,0.566779,0.011604,0.166045,4.661354,1.072981,0.769887,0.727168,0.429881,0.433254,0.388500,0.332112,0.341340,0.366915,0.376771,0.338896,0.294481,0.012923,0.007702,0.036763,0.019782,0.017912,0.020524,0.060909,0.005364,0.011525,0.015292,0.016718,0.012630,0.017968,240.000000,0.095238,Normal-Volume
0.166540,0.003276,2.787249,0.256264,0.207921,1.182998,0.012352,0.214980,-32.658268,1.007545,-0.015425,-0.321492,-0.115927,-0.067374,-0.204397,-0.045448,-0.086345,-0.033901,-0.042450,-0.106987,-0.018242,0.011511,0.005557,0.030759,0.010762,0.012218,0.014563,0.054514,0.004375,0.008383,0.008792,0.011761,0.006687,0.025078,0.105827,0.004849,0.534533,0.098957,0.052174,0.550538,0.011151,0.164389,4.870813,1.050151,0.716931,0.734082,0.418153,0.433535,0.401312,0.350399,0.368959,0.354797,0.375301,0.363354,0.338671,0.018611,0.009186,0.033289,0.016826,0.018243,0.019368,0.060531,0.007582,0.013794,0.013065,0.014217,0.011700,0.018055,240.000000,0.089351,Normal-Volume
0.171379,0.003797,2.803272,0.260580,0.202819,1.198683,0.012911,0.244523,-31.957506,1.039551,0.065760,-0.406271,-0.135282,-0.126810,-0.259547,-0.041251,-0.112313,-0.060173,-0.019613,-0.078251,0.004182,0.009850,0.005708,0.029628,0.012982,0.011502,0.015025,0.047887,0.003580,0.008627,0.008638,0.012149,0.007064,0.024193,0.118424,0.005396,0.527407,0.108849,0.050693,0.587609,0.011280,0.179293,4.858796,1.104167,0.767585,0.770582,0.444091,0.432661,0.416115,0.346676,0.373373,0.371937,0.408039,0.376584,0.318896,0.016141,0.009163,0.036816,0.020676,0.016850,0.020361,0.057838,0.007202,0.014535,0.013167,0.015718,0.013056,0.017935,171.428571,0.090582,Normal-Volume
0.168294,0.004177,2.781768,0.257497,0.201151,1.189302,0.013032,0.239296,-31.859089,0.952283,0.068583,-0.303860,-0.120898,-0.144879,-0.277943,-0.049348,-0.092202,-0.071999,-0.015905,-0.066856,0.012117,0.009131,0.005728,0.031076,0.012933,0.013225,0.016071,0.046844,0.003528,0.007739,0.008847,0.012194,0.005974,0.024314,0.116091,0.005986,0.549506,0.108786,0.051877,0.594540,0.011495,0.183846,5.015659,1.124197,0.767313,0.743449,0.446070,0.457147,0.428488,0.363930,0.363831,0.382261,0.405589,0.374299,0.340194,0.014559,0.010225,0.038636,0.021843,0.020752,0.023689,0.058638,0.006141,0.012674,0.013590,0.015974,0.011082,0.018549,200.000000,0.087765,Normal-Volume
0.166226,0.004755,2.796777,0.256602,0.204460,1.196209,0.013318,0.230543,-31.820881,0.986981,0.069822,-0.347115,-0.120814,-0.150313,-0.288382,-0.058220,-0.074028,-0.064799,-0.025816,-0.069831,0.023776,0.009094,0.006102,0.032502,0.013326,0.013557,0.017303,0.048671,0.003172,0.006994,0.009237,0.012330,0.005864,0.025006,0.114361,0.007142,0.513508,0.105571,0.051666,0.587088,0.012366,0.177395,5.013084,1.108079,0.742590,0.745586,0.432855,0.440028,0.421426,0.366414,0.396245,0.422174,0.391273,0.354184,0.325176,0.014499,0.010375,0.037215,0.022624,0.018923,0.024786,0.057193,0.005512,0.010862,0.014527,0.015348,0.010358,0.018159,240.000000,0.088220,Normal-Volume
0.175378,0.005650,2.790117,0.264516,0.204274,1.269400,0.011813,0.247027,-31.958981,0.793494,0.137800,-0.358630,-0.139780,-0.128887,-0.282162,-0.037103,-0.078250,-0.067252,-0.029920,-0.052196,0.039545,0.009011,0.005150,0.030816,0.011601,0.012797,0.015907,0.049199,0.002828,0.006441,0.008780,0.011633,0.006026,0.024083,0.109439,0.008588,0.524281,0.098332,0.050191,0.574469,0.010170,0.173170,5.009385,1.096159,0.717929,0.749339,0.433084,0.441437,0.414551,0.374045,0.411838,0.397984,0.385605,0.373979,0.314990,0.013973,0.008451,0.037296,0.018795,0.019526,0.022701,0.057600,0.004907,0.010033,0.013418,0.015107,0.010867,0.018406,171.428571,0.088370,Normal-Volume
0.176346,0.005356,2.758808,0.261809,0.198184,1.248573,0.012702,0.250719,-31.324966,0.887242,0.160793,-0.405332,-0.123551,-0.160140,-0.303906,-0.056075,-0.080730,-0.034489,-0.057676,-0.090666,-0.023397,0.010810,0.005931,0.028244,0.013154,0.011176,0.014784,0.042109,0.003548,0.007134,0.008762,0.011431,0.006678,0.022457,0.117991,0.007755,0.550272,0.105779,0.047816,0.589758,0.011085,0.185561,4.632940,1.125421,0.714436,0.736917,0.413228,0.426859,0.408246,0.368990,0.390229,0.381752,0.389683,0.364879,0.317757,0.017112,0.009960,0.034544,0.021496,0.016079,0.019954,0.050205,0.005905,0.011780,0.012932,0.014876,0.011895,0.016971,240.000000,0.087293,Normal-Volume
